obsolete;LimesLimits_ID;Site_type;Start_period;End_period;Nb_CER_BM;Nb_TILES;Nb_NONCER_BM;Nb_MORTAR;Nb_HEATING;Nb_DECOR;Nb_WINDOW;TOTAL FINDS;TOTAL_CER_BM;TOTAL_NONCER_BM;TOTAL_LUXURY_BM;P_CER_BM;P_TILES;P_NONCER_BM;P_MORTAR;P_HEATING;P_DECOR_P;P_WINDOW;P_NO_BM;P_CER_BM;P_NONCER_BM;P_LUXURY_BM;BM_GROUP
FALSE;1068;burial(s);ROMMB;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1069;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1070;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1071;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1072;rural settlement;ROMM;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1073;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1074;"military settlement; pottery kiln(s); burial(s)";ROMM;ROMM;9;14;1;0;2;1;0;27;23;1;3;1;1;1;0;1;1;0;0;0;0;1;4
FALSE;1075;rural settlement, stone-built;IJZL;ROML;1;6;2;0;1;0;0;10;7;2;1;1;1;1;0;1;0;0;0;0;0;1;4
FALSE;1076;rural settlement, stone-built;ROMMA;ROMMB;0;5;2;0;2;2;0;11;5;2;4;0;1;1;0;1;1;0;0;0;0;1;4
FALSE;1077;castellum?;ROMVA;ROMMA;2;8;1;0;0;0;0;11;10;1;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;1079;"rural settlement; cult site?";ROMVA;ROMMA;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;1080;"burial(s); rural settlement?";ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1081;military settlement?;ROMMA;ROMMB;2;1;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;1083;rural settlement?;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1084;burial(s);ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1086;burial(s);ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1087;rural settlement;IJZM;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1088;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1092;road?;ROMMA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1093;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1094;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1095;rural settlement?;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1096;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1097;burial(s);ROMVB;ROMMA;2;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;1098;"rural settlement; road?";IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1099;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1100;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1101;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1102;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1103;burial(s);ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1104;rural settlement, stone-built;IJZL;ROMM;1;2;3;1;2;1;0;10;3;4;3;1;1;1;1;1;1;0;0;0;0;1;4
FALSE;1105;burial(s);ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1106;rural settlement?;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1108;"rural settlement; burial(s)";IJZL;ROMLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1109;burial(s);ROMMA;ROMMB;0;2;0;0;1;0;0;3;2;0;1;0;1;0;0;1;0;0;0;0;0;1;4
FALSE;1110;burial(s);ROMMA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1111;rural settlement;IJZL;ROML;1;10;1;0;0;0;0;12;11;1;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;1115;road?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1116;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1117;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1118;burial(s);ROMMA;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1119;"civil settlement?; burial(s)";ROMVB;ROMMB;5;8;4;0;0;0;2;19;13;4;2;1;1;1;0;0;0;1;0;0;0;1;4
FALSE;1120;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1121;rural settlement;ROMM;ROMM;1;1;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;1122;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1123;rural settlement, stone-built?;IJZL;ROML;1;4;2;0;1;0;1;9;5;2;2;1;1;1;0;1;0;1;0;0;0;1;4
FALSE;1124;"rural settlement, stone-built; burial(s)";ROMVA;VMEA;6;8;6;0;4;1;1;26;14;6;6;1;1;1;0;1;1;1;0;0;0;1;4
FALSE;1125;rural settlement;ROMV;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1126;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1127;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1128;rural settlement;ROMM;ROML;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1130;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1131;rural settlement;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1132;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1133;rural settlement;ROMM;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1135;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1136;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1138;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1139;rural settlement;IJZL;ROM;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1140;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1141;burial(s);ROMVB;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1142;burial(s);ROMVB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1143;rural settlement;IJZL;ROML;0;1;4;0;0;0;0;5;1;4;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;1144;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1145;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1146;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1147;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1148;"rural settlement; burial(s)";ROMLB;VMEA;2;2;3;0;2;0;1;10;4;3;3;1;1;1;0;1;0;1;0;0;0;1;4
FALSE;1149;burial(s);ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1151;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1152;rural settlement;IJZL;ROMM;1;0;1;0;0;0;0;2;1;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;1153;burial(s);IJZL;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1154;"burial(s); rural settlement";ROMMA;ROMMB;0;3;2;0;0;0;0;5;3;2;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;1155;burial(s);ROMLA;ROMLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1156;rural settlement?;IJZL;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1158;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1159;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1160;rural settlement;ROMMA;ROMMB;1;0;1;0;0;0;0;2;1;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;1162;road;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1163;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1164;rural settlement;ROM;ROM;1;1;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;1166;rural settlement;ROMMA;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1168;rural settlement;IJZL;ROM;0;1;0;0;1;0;0;2;1;0;1;0;1;0;0;1;0;0;0;0;0;1;4
FALSE;1169;rural settlement;ROMVA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1170;rural settlement;ROMVA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1171;cult site?;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1172;rural settlement;ROMVA;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;1173;rural settlement, stone-built?;ROM;ROM;0;0;2;1;0;0;0;3;0;3;0;0;0;1;1;0;0;0;0;0;1;0;3
FALSE;1176;burial(s);ROM;ROM;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;1177;civil settlement;ROMVB;ROMMB;2;3;4;0;0;0;0;9;5;4;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;1178;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1179;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;1180;watchtower?;ROMM;ROMM;1;3;1;0;0;0;0;5;4;1;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;2001;burial(s)?;ROM;ROM;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;2003;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2004;rural settlement?;IJZL;ROM;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2005;burial(s)?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2006;rural settlement?;IJZL;ROM;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;2007;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2008;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2009;rural settlement;ROMM;ROMM;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2010;burial(s);ROMMB;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2011;watchtower;ROMVB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2012;rural settlement;IJZ;ROM;0;1;0;1;0;0;0;2;1;1;0;0;1;0;1;0;0;0;0;0;1;0;3
FALSE;2013;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2014;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2015;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2016;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2017;burial(s);ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2018;road;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2019;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2020;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2021;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2022;rural settlement;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2023;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2024;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2025;"rural settlement; road";IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2026;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2027;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2028;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2029;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2030;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2031;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2033;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2034;rural settlement;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2035;rural settlement;IJZ;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2036;rural settlement;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2037;rural settlement;IJZM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2038;rural settlement;IJZM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2039;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2040;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2041;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2042;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2043;"burial(s); rural settlement?";IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2044;"rural settlement; burial(s)";ROMM;VMEB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2045;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2046;"burial(s); rural settlement?";IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2047;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2048;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2049;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2050;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2051;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2052;rural settlement;ROM;VME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2053;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2054;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2055;"rural settlement?; ford?";ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2056;burial(s);ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2057;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2058;rural settlement;ROMVB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2061;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2062;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2063;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2064;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2065;rural settlement;ROMV;ROML;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2066;rural settlement;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2067;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2068;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2069;road;ROM;ROM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;2070;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2071;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2072;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2073;"rural settlement?; burial(s)";ROMMB;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2074;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2075;road;ROM;ROM;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;2076;road;ROM;ROM;1;1;2;0;0;0;0;4;2;2;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;2077;rural settlement?;IJZ;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2078;"rural settlement; burial(s)?";ROM;VMEB;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;2079;deposit;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2080;"rural settlement?; burial(s)";ROMLB;VMEB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2082;burial(s)?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2083;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2084;rural settlement?;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2086;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2087;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2088;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2089;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2091;rural settlement;ROM;ROM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;2092;rural settlement;IJZ;ROM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;2093;burial(s)?;ROM;VME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2095;rural settlement;IJZL;ROMV;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;2096;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2097;rural settlement;IJZL;ROM;1;0;1;0;0;0;0;2;1;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;2098;rural settlement;IJZL;ROMM;0;2;1;0;0;0;0;3;2;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;2099;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2100;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2102;rural settlement?;ROM;VME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2103;rural settlement;ROM;LME;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;2104;burial(s);ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2105;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2106;"rural settlement; cult site?; burial(s)";ROMMB;ROMMB;3;4;0;0;2;0;0;9;7;0;2;1;1;0;0;1;0;0;0;0;0;1;4
FALSE;2107;rural settlement;IJZM;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2108;rural settlement?;IJZM;ROM;0;0;2;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;2109;deposit?;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;2110;military settlement?;ROMM;ROML;0;2;4;0;0;0;0;6;2;4;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;2111;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
